id,akkadian,english,source_ref,letter_num,genre
cc38f0b9-57fb-4e03-8627-680072de207a,a-lu <gap> wa-sà-ma-am <gap> i-na ḫa-ra-nim <gap> i-dí-in <gap> 10 ma-na KÙ.BABBAR <gap> <big_gap> <gap> ki šu-ma <gap> a ku-un-kà-ma <gap>,"\n[Say] to the kdrum of K[anis]: thus (speaks) the station-\nw[abartum of W]ashaniya.\n4-10[When]Lagépum and travelers arrived\nwith [him] from Wahsusana, Amur-Assur, son of Atâ,ya,\n[came to complain to [us] <within> the interior of\nWashaniy [a] .\n11-13[This is (what declared)] A[mur-Assur]: “[... ]\nhere, [...]! »\n14-16Amur-[Assur... ] among the travelers [...] there\nis not.\n17-19 He then (said) this: ""As for the (travel) purses, well you yourselves, ask! »\n19-21In the presence of the travelers, we unwrapped]\nthe package-hur[siânumb and] we declared this: “Under\nunder no circumstances must he deliver the money! » (But) there is no money!",KTK 5,54,letter
39bd78fb-fa8b-4054-911f-f1f2a571401f,<gap> <gap>-am <gap> ta-<gap> <gap> a-wa-tim ta-ṣa-mì-ra ANŠE.ḪI.A <gap> ù 10.TA ša a-na <gap> e-bu-ru-ni ki-ma ta-le-a-ni <gap> šé-ri-ba-ma ni-is-ḫa-tim <gap> É.GAL-lúm li-il₅-qé <gap> ḫa-ra-an-šu-nu li-<gap> <gap> ù ANŠE.ḪI.A <gap> ni-ib-šu-<gap> <gap> <big_gap> <gap> áš tí i-<gap> <gap> <big_gap> <gap> <big_gap>,"\n[S]ay [to the messengers of the City and to the kârum of\n[Kaniš]: thus (speaks) the counter-wabartum [of Washa]-\nniyaa.\n3-7Here, the rabi sikkatimb has seized the containers-silidnume\ndof Assur-malik, son of [X-x-n]um. He (them) opened, and\n[Ašsur]-emng3 took the purchase from Al .hum.\n7—'0Afterwards, when he wanted to take [his merchandise], he (said) this: “[Puzur]-Aššur (held) a lot of my merchandise, and [my share] lost [... I.”\n10-12[He will seize my servants in [... ] As, to\nKaniš, [... ] I will not write/send [... ] (gap)\ni' —4' [ . ] no one should [...] this matter [...] he\nbind[...]\n4' 7'He (said) this: “[(You are)] my [father] and my\nmaster. You wrote/sent me, and in [... ] I will take\n(the equivalent of) my lost share!\n7'-12'Since the day when [... ] 1903 mines [of copper... ]\nI/he has (... )d [... ] He [(said) this]: ""Today, if they\nreach [... ], he/I will add/have, and [... he/I' will add /ai\n[. . . ] »\n12' —15' Somewhere, I/he has [... ] He (said) this: ""[... ]\nthe kârum of Kanis, himself [... ] a letter [... to] the palace\n[...]""\n",KTK 6,55,letter
b6e98b49-9c57-92d8-f667-32ca746c467f,a-na ší-ip-ri ša a-lim ù kà-ri-im kà-ni-iš qí-bi-ma um-ma wa-bar-tum ša ša-mu-ḫa-ma a-na-kam a-šu-mì ša-áp-tim ša É.GAL-lúm iṣ-bu-tù-ni É.GAL-lam₅ nu-ni-iḫ-ma um-ma É.GAL-lúm-ma šu-ma mì-iš-lá-am ta-lá-qé-a li-qé-a šu-ma lá ta-lá-qé-a <big_gap> lu-ni-ir-de₈ 16 GÚ 30 ma-na SÍG.ḪI.A ù 3 ANŠE.ḪI.A ṣa-lá-mì i-dí-nu-ni-a-tí-ma a-na ší-ip-ri-ku-nu ni-ip-qí-id-ma i-ra-de₈-ú-ni-ku-nu-tí ší-ip-ru-ku-nu ù né-nu ni-zi-iz-ma ší-bi₄ ni-iš-ku-šu-nu-tí,"\nTell the messengers of the City and the kârum of Kaniš:\nathus (speaks) the counter-wabartum of Samuha.\n4-1Here we reassured the palace about the wool\nthat the palace seized, and the palace then said this: “If you\nwant to take half, take [it]! » (gap)\n2'-10'He gave us 16 talents 30 m[ines of wool?] and\n3 black donkeys, [we] entrusted them [to] your messengers and\nthey bring them to you. We and your messengers have sat and placed witnesses before them.","VS 26, 195",56,administrative regulation
90df3436-8d65-49b6-b1f1-fa6de8d507a4,a-na kà-ri-im wa-aḫ-šu-ša-na qí-bi-ma um-ma wa-bar-tum ša ša-lá-tù-ar-ma a-na pu-ru-uš-ḫa-tim a-na a-ša-ar <big_gap> ni-iš-pur-ma <big_gap> ša ma zi is lu <big_gap> pu-ru-uš-ḫa-tim ší-<big_gap> a-<big_gap> <gap>-<big_gap> gám-<big_gap> a-na <big_gap> ni-kà-<big_gap> i-na <big_gap> ší-ip-ri ni-ša-pá-ra ša lá-ma ar ša pá ú-ta-dí iš-ta-pá-ar um-ma šu-ut-ma a-na ma-at wa-aḫ-šu-ša-na mu-uq-ta šu-ma lá ta-am-qú-ta iš-tí-ku-nu na-ak-ra-ak i-dí-a-šùr ù i-bi-ZU ší-ip-ru-ni,"\nTell the karum of Wahšušana: thus (speaks) the counter-\nwabartum of Sala<du>war.\n5-8We have written to Burušhattum there where [... ], and [... ]\n(gap)\n1'-8' [... ] for [... ] the accounts [... ] in [... ] we\nwill send messengers [... ]\n9'-13'Ila wrote this: "" Attack the country of Wahšu[ša-\nna]! If you [don't] attack, I will be your enemy! »\n14'-15'Iddin-Aššur and Ibbisu'a (are) our messengers.\n",KTP 10,57,letter
dd21f356-fc0c-c9be-710c-eff7ffed4624,um-ma 10-tum ša bu-ru-tim-ma a-na pu-šu-ke-en qí-bi-ma 10-tum ša ší-ma-lá iš-tí-ni sá-bi-is a-ḫu-ú-ni a-ta šu-ma mì-ma ta-ki-li <gap>-<gap> a-na kà-ri-im kà-ni-iš{ki} iš-ta-áp-ru-nim ki-ma ni-a-tí a-wa-tám ta-e-er-ma ù té-er-ta-kà li-li-kam-ma ú-za-ni pì-té a-ḫu-ú-ni a-ta a-na ṣú-ḫa-ri-kà na-aḫ-dá-ni a-na ḫa-ra-nim ta-da-nim,"\nThus (speak) the group-of-ten of Buruddum: say to\nPušu-kén.\n3-15The group-of-ten of Simala is angry with us'!\nYou (are) our brother. If they have written some slander in the\nkârum of Kaniš, then respondb for us and let your report reach (us) to inform us.\n16-20, r,u (es) our brother, we watch over your servants\nto send them on the road.\n","CCT 3, 36a",60,letter
219e5ddd-fe57-4388-89fc-80b7f3e24524,a-mur-{d}UTU a-ḫu-ú a-gu₅-za a-šùr-GAL DUMU a-gu₅-za šu-IŠTAR a-šùr-DU₁₀ me-er-ú a-gu₅-za ù a-ḫa-sú-nu gu₅-ba-áb-tum ni-iš a-lim{ki} it-mu-ú a-na bé-tí-im ša kà-ni-iš ša a-šùr-GAL wa-áš-bu ù ší-ma-at a-bi-šu-nu ù a-na mì-ma šu-um-šu a-mur-{d}UTU a-na a-šùr-GAL ù a-ḫi-šu me-er-e a-gu₅-za ú-lá i-tù-ar ù me-er-ú a-gu₅-za a-na a-mur-{d}UTU ù me-er-e-šu a-na mì-ma šu-um-šu ú-lá i-tù-ru qá-qú-ru ša ṭé-ḫi-i É i-dí-a-šùr DUMU ku-bi₄-dí a-na ba-ri-šu-nu i-za-zu IGI ku-ku-wa IGI il₅-ba-ni IGI a-šùr-lá-ma-sí,"\n[ . ] of the man of Amkuwa, here [...] The prince of inahuttum, the man of Amkuwa and the man of Kapitra made common cause, and they rebelled against the man of Hattus(a). To the man of Kanis [...] (gap)\n",KTK 10,63,agreement (contract)
faafd131-71b9-486b-816d-ffca1a79be4b,a-na i-ku-pì-a-šùr a-ta-ta a-šùr-ma-lik ú šu-IŠTAR qí-bi-ma um-ma in-bi-IŠTAR-ma 2 me-at 12 TÚG SIG₅ DIRI <big_gap> a-bu-DINGIR na-áš-a-ku-nu-tí šu-ma pá-zu-ur-šu-nu ta-le-a pá-zi-ra-šu-nu šu-ma pá-zu-ur-šu-nu lá ta-le-a a-na É.GAL-lim šé-li-a-šu-nu-ma É.GAL-lúm ni-is-ḫa-tí-šu-nu li-il₅-qé-ma TÚG.ḪI.A šé-ri-da šu-ma É.GAL-lúm TÚG.ḪI.A a-na ší-mì-im i-lá-qé-ma i-na re-eš₁₅ TÚG.ḪI.A KÙ.BABBAR i-ša-qal dí-na-a šu-ma a-na ší-mì-im i-lá-qé KÙ.BABBAR lá i-ša-qal ú maš <gap>-am i-da-an lá ta-da-na-a ú ṭé-em É.GAL-lim i-na e-ra-áb TÚG.ḪI.A a-ni-ú-tim li-im-da-nim a-šu-mì té-er-tí ú a-na-ku e-ra-ba-ni ú i-na a-ni-tim ṭé-em É.GAL-lim lu-ut-kà-ni-ma za-<big_gap> e-ra-ba-am lá e-ra-ba-am šu-up-ra-nim šu-ma TÚG.ḪI.A É.GAL-lúm a-na ší-mì-im il₅-té-qé-e i-na re-eš₁₅ TÚG.ḪI.A iḫ-da-ma KÙ.BABBAR le-qé-a šu-ma É.GAL-lúm TÚG.ḪI.A lá il₅-té-qé-e-ma ṣú-ba-tù-a i-ta-ar-du-nim ku-nu-ki ú-dí-a-ma TÚG.ḪI.A ša ḫa-ba-tim um-mì-a i-ku-pì-a-šùr li-il₅-qé i-a-ú-tim a-ta-ta li-il₅-qé ša a-bi-ni a-šùr-ma-lik li-il₅-qé TÚG.ḪI.A ša a-šùr-GAL ma-ḫa-i-a šu-IŠTAR li-il₅-qé 16-<big_gap>-1 TÚG ša ba-zi-tim DUMU i-dí-ku-bi-im a-na a-sú-kà-NI um-mì-ša a-dí-na-ma <gap> a-ḫu-a a-tù-nu lá ša a-wa-tim a-na-ku a-na ku-nu-tí šu-ma ta-da-ga-lá-ma a-na TÚG.ḪI.A KÙ.BABBAR i-na kà-ni-iš i-ba-ší a-na KÙ.BABBAR dí-na-ma KÙ.BABBAR a-na pá-ni-a li-im-ḫu-ra-ni šu-ma i-na kà-ni-iš KÙ.BABBAR a-na TÚG.ḪI.A lá i-ba-ší a-li KÙ.BABBAR a-na TÚG.ḪI.A i-ba-ší-ú iš-tí a-bu-DINGIR,"\nTell Aššur-nâdâ: thus (speak) Iddin-Ištar.\n2-12I did not go to Wahsušana because the country\nof Burushattum or Wahsušana is in anarchy, but\nI will make a decision regarding the copper that is\ndeposited in Wahsušana. In 5 days, I will get precise information, and I will go to Wahsušana.\n13-25Asšur-Samsi brings you [x] refined copper mines\nfrom [A]gna. Pay Alâhum's money and for the rest of the money, buy me kusitumb [de] Mama, menunidnumc, or even skins with wool. Fill (the load) of the donkeys so that the donkeys do not get empty.\n23-26 Be sure to take the tablet of their testimony and\nsend it to me by the next (caravan).\n",KTH 1,64,letter
29231071-1ac3-4c43-a33e-cf04f208fe45,a-na i-dí-a-bi-im ù ku-lu-ma-a qí-bi-ma um-ma PUZUR₄-a-šur-ma áš-pu-ra-ku-nu-tí um-ma a-na-ku-ma AN.NA-ki ša bi-lá-tim ag-ra-ma a-na ni-na-ša-a li-ší-ú-nim a-ša-me-ma a-li-ki a-na wa-áš-ḫa-ni-a lá ú-šu-ru šu-ma wa-aḫ-šu-ša-na-i-im ù kà-ni-ší-im ša ma-mì-tám ub-lu-ni-ni ṭup-pí ik-ta-áš-dam i-na sí-ki-im dí-na-ma li-ší-ú-nim ig-ri-šu-nu a-ma-kam-ma qí-bi-a ù {d}UTU-tap-pá-i iš-tí AN.NA li-li-kam ṣú-ḫa-ri na-ḫi-da-ma KÙ.BABBAR ša ru-ba-tim ù ša GAL zi-ri-im lu-ša-áš-qí-lu a-na ku-lu-ma-a qí-bi-ma 12 {TÚG}lu-bu-ší-e pá-ṣí-ú-tim 2.5 GÚ.TA LUGAL-sú-en₆ i-dí-in-ma URUDU a-na ša-lim-a-šur DUMU a-šur-UTU-ši e-zi-ib ŠÀ.BA 3.5 ma-na KÙ.BABBAR da-da-a a-ḫu-šu ú-šé-bi-lam i-na wa-aḫ-šu-ša-na da-da-a IGI a-ḫu-qar aṣ-ba-sú-ma um-ma a-na-ku-ma ší-tí URUDU dí-nam um-ma šu-ut-ma a-lá-an KÙ.BABBAR a-nim mì-ma ší-im TÚG.ḪI.A ša-nim i li-bi₄-a lá i-ba-ší a-ma-kam IGI 2 ší-na ra-ki-sú a-šar URUDU mì-ma i li-bi₄-šu ib-tù-ru iš-tù u₄-mì-im ša URUDU il₅-qé-ú 1.5 GÍN.TA lu-úṣ-ba-am,"\nSay to Iddin-abum and Kulumâya: thus (speak) Puzur-\nAššur.\n3-6I wrote to you this: “Hire porters (for)\nmy tin so that they can bring it to Ninaša. »\n7-170r, I learn that travelers are not allowed to pass through to Wahšaniya! If my tablet reaches (you) (concerning) the man of Wahšušana and the man of Kaniš, about the fact that they have concluded a treaty, then give (the tin) to the carriers in a sikkumb so that they can bring it to me. Decide on the spot their salary, and let Samaš-\ntappa i come with the tin!\n18-21 See to it that my servants make the money of the princess and the rabi serimc paid.\n.\n21-37Tell Kulumâya. Sarra-Sin sold 12 white garments for 2 talents (of copper) each, and he left the copper to Salim-Aššur, son of Aššur-Sara i. On this,\nhis brother, Dadâya sent me 3 mina of silver. Then I seized Dadâya in Wahšušana in front of Ahu-(wa)qar, and I (said to him) this: “Give me the rest of the copper! » But he\nanswered me like this: 'Apart from this money, there is no other sale price of fabrics in my account! » Then, there, in front of two (people), bind him by contract as follows:\nif it is proven that he has copper there (belonging to me), he\nwill have to count it to me in addition at the rate of 1 century (of interest)\nsince the day he took the copper.\n",ATHE 66,65,letter
e34f4dec-5694-4d75-ab43-28173bd0797c,a-na im-dí-DINGIR qí-bi-ma um-ma PUZUR₄-a-šùr-ma a-dí URUDU ša a-mur-IŠTAR a-na ša ki i-a-tí URUDU i-na pu-ru-uš-ḫa-tim ta-da-nam ú-lá i-mu-ú ḫa-ra-ni a-na pu-ru-uš-ḫa-tim i-na u₄-mì-im ṭup-pì-i ta-ša-me-ú na-áš-am a-mur-IŠTAR ú lu-lu li-ik-šu-dí-ma URUDU li-dí-nu-nim-ma KÙ.BABBAR i pá-ni-a lu-šé-ṣí-a-ku-um šu-ma TÚG.ḪI-tù-a ša za-al-pá ù ša ḫu-ra-ma e-ru-bu-nim ḫa-ra-an ta-wi-ni-a-ma a-na wa-aḫ-šu-ša-na áb-kà-šu-nu a-na-kam <gap> É.GAL-lam₅ ni-iš-al-ma um-ma šu-ut-ma kà-ni-ší-ú lu-úṣ-ú-ma ú a-tù-nu a-tal-kà,"\nSay[s] to Imdilum: thus (speaks) Puzur-Assur.\n3-8As for the copper of Amur-Ištar, they refuse to give the copper to my representatives in Burushattum. I am on my way to Burušhattum. 8-15 When you hear my tablet, bring it to me (or) Amur-Istar and Lulu to join me and give me the copper, so that I can send the money to you personally. 16-21 If the Zalpa cloth and the Hurrama copper have arrived, send them through Tawiniya to Wahšusana.\n22-25Here we inquired at the palace and they\n(responded to us) like this: “The Kaniseans can leave! "",\nthen you, go!\n",ATHE 63,68,letter
920b9ce1-0cc5-4a47-98ad-77381b6fd0b2,2 na-ru-uq GIG {d}a-šùr-dan 1 na-ru-uq 2 DUG en-na-sú DUMU šu-sú-en₆ 1 na-ru-uq 2 DUG ga-am-da-num 1.5 DUG ša-bu-ri-im 1 DUG a-šùr-i-dì 1 DUG šu-be-lim ŠU.NÍGIN GIG 6 na-ru-uq LÁ 0.5 DUG 2 DUG ṭá-áb-tim ù a-šùr-dan,\nThus (speak) Sue'a: (say) to Asšur-mntappil.\n3-5I left five days after writing (this)\nttables for you.,"BIN 6, 23",69,unknown
777d7f34-8beb-4040-b86c-dd9bbea2214f,a-na pu-šu-ke-en₆ qí-bi-ma um-ma a-mur-IŠTAR-ma a-šu-mì AN.NA ša ḫi-na-a ša ta-áš-pu-ra-ni DUMU a-wi-lim ú kà-ṣa-ar-šu a-na-kam wa-áš-bu ú-šé-ra-áb-šu-nu-ma ma-aḫ-ri-šu-nu AN.NA ku-nu-ki ša a-lim{ki} ša a-bi₄-šu lu-sà-ni-iq-ma ba-tí-iq ú wa-tù-ur a-da-an-ma KÙ.BABBAR ú-šé-ba-lá-kum AN.NA ša É a-šur-ma-lik a-na URUDU ší-ki-im 15 ma-na.TA a-dí-ma URUDU i-ba-ší eb-la-i-ú ma-du-tum i-li-ku-ni-ma URUDU ma-dum i-na É.GAL-lim i-ší-qí-il₅-šu-nu-tí-ma KÙ.BABBAR 2.33333 ma-na.TA a-mu-ra-am ú-ta-e-ru a-dí 10 u₄-me URUDU-šu i-ga-mu-ru KÙ.BABBAR a-ša-a-ma ú-šé-ba-lam,"\nTell Pnsu-kn: thus (speaks) Amur-Istar.\n3-13Concerning the tin of Hinnaya about which you\nwrote to me, the son of (this) man and his charterer are\nhere. I will bring them in (to my house), and before them, I will verify (the weight) of his father's tin (sealed) with the seal of the City (of Assur), then I will sell it at any price,\and I will send you the money (from the sale).\n14-17J\ncopper in pieces at the rate of 15 minae (of copper per\nhave sold the tin of the firm of Assur-malik against",ATHE 32,70,letter
f761ebb9-76b6-e3c5-3018-b35e39b1fe9c,a-na i-na-a qí-bi-ma um-ma PUZUR₄-ì-lí ù en-na-sú-en₆-ma a ma-lá té-er-tí-kà a-wi-li ni-iṣ-ba-at-ma um-ma šu-nu-ma a-tal-kà a-dí 3 u₄-me a-wi-lu a-dí pí-it-qú-um ša É.GAL-lim pá-tí-ú a-wa-tum li-ba-áš-nu ú-kà-al-ma a ší-a-tí a-dí 3 u₄-me a-na a-wi-li ni-iš-tù-pu iš-tí pá-nim-ma za-ku-sà i-lá-kà-kum,"\nTell Innâya: thus (speak) Puzur-ili and Enna-Sin.\n4-7According to your instructions, we seized the men,\and they (said) this: “Go! »\n11-16As long as the breach (in the wall) of the palace is gaping,\nthe matter occupies all the attention of men for (at least) three days! Because of this, we were unable to speak to the men for three days.\n16-18 Clear and precise information will come to you by the next caravan.\n","BIN 4, 77",71,letter
b2d8b72d-a925-454c-be63-577fb7aa6c26,a-na a-mur-a-šùr qí-bi-ma um-ma im-dì-DINGIR-ma 6 ku-ta-ni ša ta-dì-na-ni a-šùr li-ṭù-ul a-na 12 GÍN.TA KÙ.BABBAR lu a-dì-nu-šu-ni ša 6 ku-ta-ni-kà 12-<gap> ma-na a-wi-it-kà <gap> lu il₅-qé-ú 4.66666 ma-na <gap> GÍN.TA da-tum ša ḫa-ra-nim ik-šu-dam-ma <gap> ma-na a-wi-it-kà 1 ma-na <gap> ik-šu-ud 0.5 ma-na AN.NA ta-ší-a-tim ša ṣú-ba-ti-kà ša ša-ad-wi-i i-na 4 ku-ta-ni-kà ku-ta-nam É.GAL-lú a-na ni-is-ḫa-tim ù 10-tum iš-te₉-en a-na ší-mì-im il₅-qé iš-tù 0.5 ma-na AN.NA da-a-at ṣú-ba-ti-kà ù ta-ší-a-ti-šu ù 1 ku-ta-an-kà É.GAL-lúm ša a-na ší-mì-im il₅-qé-ú i-na ra-mì-ni-a ú-ma-li-ú ù 5 ku-ta-ni-kà a-na 12 GÍN.TA KÙ.BABBAR a-dì-in-šu-nu <gap> 1 ku-ta-nam ša É.GAL-lúm a-na ni-is-ḫa-tim ù 10-tum iš-te₉-en₆ a-na ší-mì-im it-bu-lu a-na-ku ša 6 ku-ta-ni-ka 15 GÍN.TA 1.5 ma-na KÙ.BABBAR <gap> ku-tal-lá-nu-um na-áš-a-kum ù 0.5 ma-na AN.NA <gap>-<gap>-ku-nu ú-ma-li,"\nSay to Amur-Aššur: thus (speaks) Imdilum.\n3-13For the 6 (clothes)-kutanum that you gave me, the god Aššur is my witness that I actually gave (them) to him for 12 shekels of silver each. Relative to your 6 (fabrics)-kutanum, Lulu took 12 [Z] minesa (representing) the value (in tin of your merchandise). The (tax)-\nda[tum] on the caravan reached 4 3 minas and [8] shekels (per tin talent). Given [12 Z] mines (corresponding to)\nthe (tin) value of your (good), [the (tax)-datum]\nreaches a mine. (There was) z tin mine for the costs\nof transporting your fabrics to the mountain.\n14- 8Of your 6 (clothes)-kutanum, the palace took\none (cloth)-kutanum for the entrance feesb, and it (took) one on for purchase.\n18-33After the z tin mine (corresponding to the tax)-\nd8tum on your fabrics and their transport costs, as well as one\ndof your (fabrics)-kutanum that the palace took for purchase, I\nhad to compensate from my own funds, and I gave them 5\ndof your (fabrics)-kutanum for 12 shekels of silver each. (There\ntherefore) one (cloth)-kutanum that the palace took away as entrance fees and one for ten for purchase. Of the 6 red kutanum (clothes), at the rate of 15 shekels each, Ku-\ntallanum brings you 1 z silver mine to my [seal]150 Moreover, I have compensated with your silver 1 z tin mine.\n","KTS 2, 35",72,letter
85d50524-186b-bfc1-7f71-36b5152acbe6,um-ma ša ki-ma ku-a-tí-ma a-na in-bi-IŠTAR qí-bi-ma i-2 me-at 40 TÚG lu ku-wa-ú-tum lu ša kà-ṣa-ri ša a-bu-um-DINGIR ú-šé-ri-ba-ni TÚG.ḪI.A a-na É.GAL-lim e-li-ú-ma ŠÀ.BA 12 TÚG ni-is-ḫa-tim É.GAL-lúm il₅-qé 22 TÚG a-na ší-mì-im É.GAL-lúm il₅-qé 1 TÚG a-na GAL ḫu-ur-ša-tim a-ta-ta i-ší TÚG.ḪI.A a-na ša a-ta-ta ša-ak-nu-ú šu-ma-mì-in₄ TÚG.ḪI.A a-na ša a-ta-ta lá i-ši-ik-nu a-na TÚG.ḪI.A ni-ip-lá-aḫ-mì-in₄ ki-ma TÚG.ḪI.A i-na É.GAL-lim ur-dá-ni-ni 47 TÚG.ḪI.A ša ku-nu-ki-kà a-ta-ta il₅-qé 42 TÚG ša ku-nu-uk a-wi-lim a-šur-ma-lik il₅-qé 30 TÚG ša ku-nu-uk a-šur-GAL šu-IŠTAR il₅-qé ri-iḫ-tí TÚG.ḪI.A a-na a-bu-um-DINGIR ni-dí-in ù ṣú-ḫa-ru-um ša i-ku-pí-a-šur i-za-az-ma TÚG.ḪI.A a-na ší-mì-im i-ta-na-dí-nu-šu-nu,"\nThus (speak) your representatives: tell Inbi-Ištar.\n3-20As for the 240 fabrics, coming from the\nfreighter or yours, which Abum-ili sent to me, (these)\neclothes went up to the palace, and thereupon, the palace took\n12 fabrics as entrance fees. (In addition) the palace purchased\n22 fabrics. Atata brought a cloth to (give) it to the Warehouse Manager. The fabrics were placed with those\ndAtata. If (these) cloths had not been placed with Atata's, we would have been worried about them.\n21-36When the cloths came down from the palace,\nAtata took 47 cloths from your seal. Aššur-malik took 42 cloths from the man's seal. Su-Itar took 30 cloths from the seal of Aššur-rabi. We gave the rest of the fabrics to\nAbum-ili. And Ikuppi-Aššur's servant is active and constantly offers the fabrics for sale.","CCT 3, 28b",74,letter
323ffd39-65b4-17e8-e2dd-5bb980ba01a0,um-ma i-<gap>-<gap> <gap> ma a-na e-na-<gap>-<gap> ú a-sà-nim qí-bi-ma lu ku-ta-nam lu <gap> lu ša a-ki-dí-e <big_gap> ma-ma-an lá il₅-ta-na-qé ú a-na ra-dí-im ú DUB.SAR TÚG.ḪI.A iš <gap> <big_gap> <gap>-tí <big_gap> ú AN.NA 1 ma-na lá ta-da-na a-wa-at É.GAL-lim da-na lu ší-it-ra-am lu pár-ší-kam lu AN.NA 10 GÍN i-na gu₅-ul-gu₅-li lá ta-na-dí-a e-ma-ra-am SIG₅ mì-ma lá tù-šé-ra-ab a-na É.GAL-lim le-ru-ub ú ma-ma-an ša a-<gap> <big_gap> ú <gap> <big_gap> a-ma-ma-an mì-ma lá ta-da-na,"\nThus (speaks) I-[x-x]: d[is] to Enna-[x-x] and Asânum.\n4—'2No one shall [... ] a Kutânum (cloth) or an Akkadian-(cloth), nor (anyone) shall sell a single cloth or tin, even a mine to an escort\nor to a scribe. The orders from the palace are strict!\n13-25 You must not deposit any sitruma clothing,\nheaddress or even tin, even 10 shekels in\nsome [...]","BIN 6, 122",75,letter
8a3c6cba-8467-966f-d1ac-96aa283a91bd,a-na ku-zi-zi-a ú-sá-nim ù a-šur-DUG qí-bi-ma a-na ku-zi-zi-a qí-bi-ma um-ma PUZUR₄.IŠTAR-ma 0.5 ma-na KÙ.KI pá-ša-lam SIG₅ DIRI ša ḫa-ra-an a-lim{ki} i-na ṣé-ri-kà im-dí-DINGIR i-šu u₄-mu-kà e-ta-at-qú a-ḫa-ma 30 ma-na AN.NA <gap> ta-lá-qé-ma i-<gap> <gap> AN.NA 0.5 ma-na KÙ.KI SIG₅ ta-ša-qal a ma-lá ṭup-pé-e-kà ḫa-ru-mu-tim ša-qá-lam qá-bi-a-tí-ni KÙ.KI ša li-bi-kà a ma-lá ṭup-pí-i ša KÙ.KI kà ku-nu-uk-ma a-na a-šur-DUG pí-qí-id-ma lu-ub-lam a-bi a-ta a-na-kam-ma aṣ-ba-at-kà um-ma a-na-ku-ma KÙ.KI ša li-bi-kà šu-qúl um-ma a-ta-ma KÙ.BABBAR 1 GÍN a-na a-kà-li-a lá-šu iš-tí a-šur-ták-lá-ku DUMU a-lá-ḫi-im a-wa-tí a-lá-qé-ma a-lá-ak i-na wa-aḫ-šu-ša-na É.GAL-lúm bu-lá-tí-a ú-ta-ra-ma KÙ.KI ša li-bi-a a-kà-na-kà-ma ú-šé-ba-lá-kum a-na ú-sá-nim qí-bi-ma a-šur-DUG né-eš₁₅-pè-er-tám ša a-bi-ni a-šur-DUG na-áš-a-kum ší-ta-me-ší-ma a-na a-šur-DUG dí-ši,"\nTell Kuziziya, Usanum and Aššur-tab; tell Kuziziya\nathus (speak) Puzur-Ištar.\n5-19Imdilum has (in debt) on you â mine of pure gold\ndexcellent quality for the caravan of Asšur. Your deadlines\nhave passed. In addition, you receive 30 tin mines, then you will pour the tin (and) good quality [gold] mine into Wahsušana. You have received the order to pay (the indicated amount) on your tablets in sealed envelopes. (Therefore), the gold that you possess, in accordance with your tablets,\n154. L. 24: i-td-ra-se (ZU).","CCT 2, 46b",78,letter
50f8ee73-aa81-b308-2740-946a3ee1d44f,a-na PUZUR₄-a-šur qí-bi-ma um-ma e-na-a-šur-ma i-na šé-nim u₄-mì-im ša ta-ta-al-ka šu-IŠTAR 20 {TÚG}ku-ta-ni a-na wa-aḫ-šu-ša-na ú-bi-il₅-ma a-dí-ni lá i-tù-ra-am a-bi a-ta be-lí a-ta a-na šál-ṭim lá ta-ša-ki-ni ù a-na wa-wa-li um-ma a-na-ku-ma e-ri-qá-tim iš-tí É.GAL-lim e-ri-iš-ma a-dí ṣú-ḫa-ru i-ma-qú-tù-ni-ni lu er-sú-wa a-ma-ma-an lá i-da-nam u₄ a-na É.GAL-lim a-dí-i e-ri-qá-tim lá i-qá-bi-ma e-ri-qá-tim lá nu-šé-ša-ar a-na-kam we-da-ku i-ḫi-id-ma té-er-ta-kà ar-ḫi-iš li-li-kam-ma lá-ma ma-tám e-ṣa-dum iṣ-bu-tù URUDU a-na bu-ru-uš-ḫa-dum lu-šé-ri-ib,"\nTell Puzur-Aššur: thus (speak) Enna-Aššur.\n3-8The day after you left, Sü-Ištar brought 20 kutdnum cloths to Wahsušana, but until now he has not returned. You (are) my father and my master,\ndon't blame me for that!\n8-140r I (said) this to Wawali: ""Request carts from the palace, so that they are ready when the servants arrive."" »\n15-25Not only does he not give (them) to me, and as long as he doesn't say anything to the palace about the chariots, we won't be able to have the chariots prepared! Here I am all alone, see that your message reaches me quickly so that I can bring the copper into Burušhattum before the work of the harvest occupies the country.","TC 3, 3",81,letter
